MSOA code,Total annual income,,,
E02000291," 49,900 ",,,
E02000292," 51,700 ",,,
E02000293," 65,200 ",,,
E02000294," 40,800 ",,,
E02000295," 61,700 ",,,
E02000296," 47,600 ",,,
E02000297," 56,700 ",,,
E02000298," 62,600 ",,,
E02000299," 40,300 ",,,
E02000300," 42,400 ",,,
E02000301," 38,100 ",,,
E02000302," 48,600 ",,,
E02000303," 39,600 ",,,
E02000304," 61,300 ",,,
E02000305," 55,700 ",,,
E02000306," 36,000 ",,,
E02000307," 46,200 ",,,
E02000308," 52,600 ",,,
E02000309," 40,700 ",,,
E02000311," 45,900 ",,,
E02000312," 52,200 ",,,
E02006793," 39,000 ",,,
E02000313," 43,500 ",,,
E02000314," 49,700 ",,,
E02000315," 41,900 ",,,
E02000316," 52,000 ",,,
E02000317," 43,500 ",,,
E02000318," 43,900 ",,,
E02000319," 48,200 ",,,
E02000320," 47,500 ",,,
E02000321," 42,000 ",,,
E02000323," 43,200 ",,,
E02000324," 44,700 ",,,
E02000326," 55,700 ",,,
E02000327," 42,000 ",,,
E02000328," 59,100 ",,,
E02000329," 49,700 ",,,
E02000331," 50,000 ",,,
E02000332," 58,800 ",,,
E02000333," 67,800 ",,,
E02000334," 47,700 ",,,
E02000335," 56,600 ",,,
E02000337," 47,900 ",,,
E02000339," 59,600 ",,,
E02000340," 52,800 ",,,
E02000341," 44,500 ",,,
E02000342," 41,000 ",,,
E02000343," 50,600 ",,,
E02000344," 52,100 ",,,
E02006786," 49,000 ",,,
E02006927," 53,200 ",,,
E02006928," 57,500 ",,,
E02006929," 58,500 ",,,
E02006930," 63,600 ",,,
E02006931," 61,400 ",,,
E02000433," 54,300 ",,,
E02000434," 55,100 ",,,
E02000435," 52,200 ",,,
E02000436," 67,100 ",,,
E02000437," 56,200 ",,,
E02000438," 52,000 ",,,
E02000439," 51,100 ",,,
E02000440," 65,400 ",,,
E02000441," 56,900 ",,,
E02000442," 53,500 ",,,
E02000443," 48,200 ",,,
E02000444," 56,200 ",,,
E02000445," 50,600 ",,,
E02000447," 63,700 ",,,
E02000448," 68,600 ",,,
E02000449," 48,900 ",,,
E02000451," 65,000 ",,,
E02000452," 56,000 ",,,
E02000453," 60,000 ",,,
E02000454," 75,400 ",,,
E02000455," 53,600 ",,,
E02000456," 57,000 ",,,
E02000457," 67,000 ",,,
E02000459," 54,500 ",,,
E02000460," 50,400 ",,,
E02000461," 62,900 ",,,
E02000462," 55,100 ",,,
E02000463," 52,200 ",,,
E02006795," 60,000 ",,,
E02006882," 58,500 ",,,
E02000464," 40,300 ",,,
E02000465," 41,500 ",,,
E02000466," 42,400 ",,,
E02000467," 36,500 ",,,
E02000468," 45,700 ",,,
E02000469," 37,900 ",,,
E02000470," 49,400 ",,,
E02000471," 49,800 ",,,
E02000472," 48,000 ",,,
E02000473," 51,900 ",,,
E02000474," 46,300 ",,,
E02000475," 52,600 ",,,
E02000476," 43,400 ",,,
E02000477," 54,000 ",,,
E02000478," 55,700 ",,,
E02000479," 48,900 ",,,
E02000480," 48,400 ",,,
E02000481," 48,100 ",,,
E02000482," 62,000 ",,,
E02000483," 43,600 ",,,
E02000484," 49,900 ",,,
E02000485," 54,600 ",,,
E02000486," 52,100 ",,,
E02000487," 62,500 ",,,
E02000488," 51,000 ",,,
E02000489," 48,200 ",,,
E02000490," 44,600 ",,,
E02000491," 44,000 ",,,
E02000492," 49,000 ",,,
E02000493," 45,800 ",,,
E02000494," 62,000 ",,,
E02000495," 55,500 ",,,
E02000496," 54,200 ",,,
E02000497," 60,700 ",,,
E02000498," 54,700 ",,,
E02000499," 64,600 ",,,
E02000500," 60,400 ",,,
E02000501," 58,100 ",,,
E02000502," 59,200 ",,,
E02000503," 59,800 ",,,
E02000504," 69,100 ",,,
E02000506," 65,500 ",,,
E02000507," 56,000 ",,,
E02000508," 47,400 ",,,
E02000509," 45,800 ",,,
E02000510," 57,800 ",,,
E02000511," 51,300 ",,,
E02000512," 49,300 ",,,
E02000513," 47,000 ",,,
E02000514," 53,100 ",,,
E02000515," 51,700 ",,,
E02000516," 53,000 ",,,
E02000517," 43,800 ",,,
E02000518," 46,000 ",,,
E02000519," 44,600 ",,,
E02000520," 49,200 ",,,
E02000521," 50,300 ",,,
E02000522," 50,500 ",,,
E02000523," 51,600 ",,,
E02000524," 54,300 ",,,
E02000525," 52,200 ",,,
E02006796," 56,600 ",,,
E02000526," 70,100 ",,,
E02000528," 50,200 ",,,
E02000529," 49,500 ",,,
E02000530," 43,800 ",,,
E02000531," 51,200 ",,,
E02000532," 60,700 ",,,
E02000533," 60,500 ",,,
E02000534," 69,000 ",,,
E02000535," 51,500 ",,,
E02000536," 53,100 ",,,
E02000537," 61,500 ",,,
E02000538," 46,300 ",,,
E02000539," 57,100 ",,,
E02000540," 51,600 ",,,
E02000541," 46,900 ",,,
E02000542," 51,400 ",,,
E02000543," 57,400 ",,,
E02000544," 58,400 ",,,
E02000545," 53,100 ",,,
E02000546," 51,700 ",,,
E02000547," 50,600 ",,,
E02000548," 49,000 ",,,
E02000549," 48,800 ",,,
E02000550," 53,700 ",,,
E02000551," 44,100 ",,,
E02000552," 53,500 ",,,
E02000553," 52,700 ",,,
E02006792," 61,300 ",,,
E02000598," 68,800 ",,,
E02000599," 63,800 ",,,
E02000600," 59,400 ",,,
E02000601," 68,000 ",,,
E02000602," 53,300 ",,,
E02000603," 55,300 ",,,
E02000604," 64,300 ",,,
E02000605," 61,000 ",,,
E02000606," 63,900 ",,,
E02000607," 64,600 ",,,
E02000608," 59,900 ",,,
E02000609," 56,700 ",,,
E02000610," 57,900 ",,,
E02000611," 72,000 ",,,
E02000612," 65,000 ",,,
E02000613," 63,300 ",,,
E02000614," 55,400 ",,,
E02000615," 57,500 ",,,
E02000616," 59,700 ",,,
E02000617," 54,700 ",,,
E02000689," 75,000 ",,,
E02000690," 67,000 ",,,
E02000691," 77,000 ",,,
E02000692," 68,500 ",,,
E02000693," 64,700 ",,,
E02000694," 66,200 ",,,
E02000695," 52,800 ",,,
E02000696," 52,500 ",,,
E02000697," 75,100 ",,,
E02000698," 75,500 ",,,
E02000699," 72,900 ",,,
E02000700," 49,500 ",,,
E02000701," 47,600 ",,,
E02000702," 48,500 ",,,
E02000703," 72,900 ",,,
E02000704," 57,900 ",,,
E02000705," 53,700 ",,,
E02000706," 45,700 ",,,
E02000707," 47,200 ",,,
E02000708," 67,300 ",,,
E02000709," 60,600 ",,,
E02000710," 47,500 ",,,
E02000711," 49,800 ",,,
E02000712," 46,900 ",,,
E02000713," 59,100 ",,,
E02000751," 59,400 ",,,
E02000752," 41,800 ",,,
E02000753," 47,500 ",,,
E02000754," 54,400 ",,,
E02000755," 53,600 ",,,
E02000756," 51,500 ",,,
E02000757," 63,400 ",,,
E02000758," 49,200 ",,,
E02000759," 54,400 ",,,
E02000760," 43,600 ",,,
E02000762," 55,100 ",,,
E02000763," 51,300 ",,,
E02000764," 55,000 ",,,
E02000765," 55,100 ",,,
E02000767," 48,900 ",,,
E02000768," 67,700 ",,,
E02000769," 46,600 ",,,
E02000770," 49,700 ",,,
E02000772," 51,300 ",,,
E02000773," 51,800 ",,,
E02000774," 47,000 ",,,
E02000776," 49,000 ",,,
E02000777," 59,100 ",,,
E02000779," 46,100 ",,,
E02000780," 48,500 ",,,
E02000781," 50,400 ",,,
E02000782," 43,800 ",,,
E02000783," 42,000 ",,,
E02006800," 49,900 ",,,
E02006924," 50,200 ",,,
E02006925," 55,300 ",,,
E02000784," 65,600 ",,,
E02000785," 71,700 ",,,
E02000786," 66,100 ",,,
E02000787," 61,900 ",,,
E02000788," 68,200 ",,,
E02000789," 60,900 ",,,
E02000790," 79,600 ",,,
E02000791," 74,500 ",,,
E02000792," 70,200 ",,,
E02000793," 59,000 ",,,
E02000794," 80,200 ",,,
E02000795," 66,600 ",,,
E02000796," 55,400 ",,,
E02000797," 70,600 ",,,
E02000798," 61,900 ",,,
E02000799," 70,300 ",,,
E02000800," 56,200 ",,,
E02000801," 71,700 ",,,
E02000802," 62,200 ",,,
E02000803," 54,700 ",,,
E02000804," 64,300 ",,,
E02000805," 63,800 ",,,
E02000806," 61,900 ",,,
E02000840," 44,300 ",,,
E02000841," 45,000 ",,,
E02000842," 55,000 ",,,
E02000843," 57,800 ",,,
E02000844," 48,600 ",,,
E02000845," 61,700 ",,,
E02000846," 57,000 ",,,
E02000847," 55,400 ",,,
E02000848," 58,300 ",,,
E02000849," 53,400 ",,,
E02000850," 57,200 ",,,
E02000851," 46,800 ",,,
E02000852," 62,800 ",,,
E02000853," 55,200 ",,,
E02000854," 65,400 ",,,
E02000855," 59,000 ",,,
E02000856," 55,100 ",,,
E02000857," 53,300 ",,,
E02000858," 44,600 ",,,
E02000859," 53,000 ",,,
E02000860," 48,800 ",,,
E02000861," 75,400 ",,,
E02000863," 59,500 ",,,
E02006836," 67,900 ",,,
E02000895," 45,500 ",,,
E02000896," 55,200 ",,,
E02000897," 44,800 ",,,
E02000898," 47,200 ",,,
E02000899," 49,900 ",,,
E02000900," 46,900 ",,,
E02000901," 62,400 ",,,
E02000902," 49,200 ",,,
E02000903," 44,100 ",,,
E02000904," 56,400 ",,,
E02000905," 54,500 ",,,
E02000906," 51,700 ",,,
E02000907," 42,100 ",,,
E02000908," 50,700 ",,,
E02000909," 53,700 ",,,
E02000910," 50,500 ",,,
E02000911," 50,900 ",,,
E02000912," 48,100 ",,,
E02000913," 50,300 ",,,
E02000914," 42,500 ",,,
E02000915," 54,000 ",,,
E02000916," 54,700 ",,,
E02000917," 52,700 ",,,
E02000918," 49,800 ",,,
E02000919," 53,300 ",,,
E02000920," 46,700 ",,,
E02000921," 44,000 ",,,
E02000922," 51,100 ",,,
E02003352," 54,000 ",,,
E02003353," 68,100 ",,,
E02003354," 64,500 ",,,
E02003355," 44,500 ",,,
E02003356," 59,400 ",,,
E02003357," 49,200 ",,,
E02003358," 50,900 ",,,
E02003359," 57,500 ",,,
E02003360," 59,400 ",,,
E02003361," 51,900 ",,,
E02003362," 54,300 ",,,
E02003363," 57,000 ",,,
E02003364," 60,000 ",,,
E02003365," 61,900 ",,,
E02003366," 58,900 ",,,
E02003491," 46,100 ",,,
E02003492," 24,500 ",,,
E02003493," 47,900 ",,,
E02003494," 50,600 ",,,
E02003495," 44,100 ",,,
E02003496," 38,100 ",,,
E02003497," 56,200 ",,,
E02003498," 30,200 ",,,
E02003499," 32,100 ",,,
E02003500," 61,900 ",,,
E02003501," 58,700 ",,,
E02003502," 40,400 ",,,
E02003503," 42,100 ",,,
E02003504," 49,800 ",,,
E02003505," 44,000 ",,,
E02003506," 53,500 ",,,
E02003507," 43,700 ",,,
E02003508," 49,100 ",,,
E02003509," 44,000 ",,,
E02003510," 50,100 ",,,
E02003511," 49,300 ",,,
E02003512," 43,800 ",,,
E02003513," 39,600 ",,,
E02003514," 49,900 ",,,
E02003515," 31,600 ",,,
E02003516," 45,400 ",,,
E02003517," 40,200 ",,,
E02003518," 45,100 ",,,
E02003519," 45,000 ",,,
E02003520," 35,600 ",,,
E02003521," 36,900 ",,,
E02003522," 39,500 ",,,
E02003523," 44,200 ",,,
E02003581," 41,300 ",,,
E02003582," 44,200 ",,,
E02003583," 37,500 ",,,
E02003584," 33,000 ",,,
E02003585," 39,700 ",,,
E02003586," 37,500 ",,,
E02003587," 35,600 ",,,
E02003588," 37,300 ",,,
E02003589," 33,300 ",,,
E02003590," 37,800 ",,,
E02003591," 40,100 ",,,
E02003592," 34,100 ",,,
E02003593," 42,200 ",,,
E02003594," 32,900 ",,,
E02003595," 35,500 ",,,
E02003596," 29,300 ",,,
E02003597," 39,400 ",,,
E02003598," 32,500 ",,,
E02003314," 38,700 ",,,
E02003315," 48,300 ",,,
E02003316," 51,000 ",,,
E02003317," 45,900 ",,,
E02003318," 52,000 ",,,
E02003319," 46,500 ",,,
E02003320," 46,300 ",,,
E02003321," 38,700 ",,,
E02003322," 34,400 ",,,
E02003323," 45,600 ",,,
E02003324," 46,300 ",,,
E02003325," 36,600 ",,,
E02003326," 41,000 ",,,
E02003327," 45,400 ",,,
E02003328," 36,500 ",,,
E02003329," 43,500 ",,,
E02003330," 45,400 ",,,
E02003331," 37,500 ",,,
E02003332," 47,900 ",,,
E02003333," 33,400 ",,,
E02003334," 41,800 ",,,
E02003335," 40,800 ",,,
E02003336," 47,400 ",,,
E02003337," 42,800 ",,,
E02003338," 44,200 ",,,
E02003339," 45,800 ",,,
E02003340," 39,000 ",,,
E02003341," 55,500 ",,,
E02003342," 47,000 ",,,
E02003343," 51,700 ",,,
E02003344," 44,900 ",,,
E02003345," 58,000 ",,,
E02003346," 45,000 ",,,
E02003347," 54,100 ",,,
E02003348," 55,800 ",,,
E02003349," 48,300 ",,,
E02003350," 43,600 ",,,
E02003351," 48,000 ",,,
E02003459," 53,200 ",,,
E02003460," 59,600 ",,,
E02003461," 51,000 ",,,
E02003462," 55,700 ",,,
E02003463," 50,200 ",,,
E02003464," 43,500 ",,,
E02003465," 50,000 ",,,
E02003466," 51,900 ",,,
E02003467," 40,600 ",,,
E02003468," 50,900 ",,,
E02003469," 55,500 ",,,
E02003470," 34,600 ",,,
E02003471," 46,300 ",,,
E02003472," 47,600 ",,,
E02003473," 57,900 ",,,
E02003474," 58,100 ",,,
E02003475," 65,700 ",,,
E02003476," 35,700 ",,,
E02003477," 55,300 ",,,
E02003478," 54,900 ",,,
E02003479," 43,900 ",,,
E02003480," 56,600 ",,,
E02003481," 37,000 ",,,
E02003482," 58,600 ",,,
E02003483," 61,900 ",,,
E02003484," 49,900 ",,,
E02003485," 42,100 ",,,
E02003486," 61,600 ",,,
E02003487," 42,800 ",,,
E02003488," 39,700 ",,,
E02003489," 48,000 ",,,
E02003490," 39,100 ",,,
E02003524," 33,700 ",,,
E02003525," 36,800 ",,,
E02003526," 52,700 ",,,
E02003527," 44,500 ",,,
E02003529," 49,400 ",,,
E02003530," 40,900 ",,,
E02003531," 45,700 ",,,
E02003532," 42,700 ",,,
E02003533," 36,100 ",,,
E02003534," 41,500 ",,,
E02003535," 45,100 ",,,
E02003536," 25,500 ",,,
E02003537," 44,100 ",,,
E02003538," 37,800 ",,,
E02003539," 24,900 ",,,
E02003540," 41,500 ",,,
E02003541," 27,200 ",,,
E02003542," 45,400 ",,,
E02003543," 42,500 ",,,
E02003544," 47,800 ",,,
E02003545," 38,200 ",,,
E02003546," 49,300 ",,,
E02003547," 46,500 ",,,
E02003548," 46,600 ",,,
E02006821," 52,700 ",,,
E02003389," 57,700 ",,,
E02003390," 76,900 ",,,
E02003391," 61,200 ",,,
E02003392," 62,500 ",,,
E02003393," 55,600 ",,,
E02003394," 44,100 ",,,
E02003395," 55,400 ",,,
E02003396," 54,900 ",,,
E02003397," 42,700 ",,,
E02003398," 51,800 ",,,
E02003399," 54,400 ",,,
E02003400," 55,700 ",,,
E02003401," 49,300 ",,,
E02003402," 58,500 ",,,
E02003403," 43,200 ",,,
E02003404," 39,100 ",,,
E02003405," 45,700 ",,,
E02003406," 42,400 ",,,
E02003407," 40,500 ",,,
E02003408," 44,000 ",,,
E02003409," 52,000 ",,,
E02003410," 39,900 ",,,
E02003411," 41,500 ",,,
E02003412," 51,400 ",,,
E02003413," 45,100 ",,,
E02003414," 52,900 ",,,
E02003415," 44,600 ",,,
E02003416," 59,500 ",,,
E02003417," 49,800 ",,,
E02003418," 46,300 ",,,
E02003419," 47,200 ",,,
E02003420," 50,600 ",,,
E02003549," 46,900 ",,,
E02003550," 47,300 ",,,
E02003551," 29,600 ",,,
E02003552," 33,900 ",,,
E02003553," 36,700 ",,,
E02003554," 48,500 ",,,
E02003555," 38,600 ",,,
E02003556," 45,600 ",,,
E02003557," 51,300 ",,,
E02003558," 40,200 ",,,
E02003559," 58,400 ",,,
E02003560," 33,800 ",,,
E02003561," 37,500 ",,,
E02003562," 47,500 ",,,
E02003563," 42,100 ",,,
E02003564," 38,700 ",,,
E02003565," 41,900 ",,,
E02003566," 38,200 ",,,
E02003567," 41,700 ",,,
E02003568," 51,500 ",,,
E02003569," 43,200 ",,,
E02003570," 31,200 ",,,
E02003571," 34,100 ",,,
E02003572," 49,000 ",,,
E02003573," 33,900 ",,,
E02003574," 40,100 ",,,
E02003575," 34,800 ",,,
E02003576," 39,900 ",,,
E02003577," 40,800 ",,,
E02003578," 46,600 ",,,
E02003579," 49,400 ",,,
E02003580," 31,400 ",,,
E02003367," 65,100 ",,,
E02003368," 50,300 ",,,
E02003369," 67,300 ",,,
E02003370," 61,300 ",,,
E02003371," 53,900 ",,,
E02003372," 55,400 ",,,
E02003373," 64,400 ",,,
E02003374," 57,900 ",,,
E02003375," 52,800 ",,,
E02003376," 49,500 ",,,
E02003377," 56,500 ",,,
E02003378," 49,100 ",,,
E02003379," 57,400 ",,,
E02003380," 54,900 ",,,
E02003381," 63,700 ",,,
E02003382," 45,400 ",,,
E02003383," 62,000 ",,,
E02003384," 56,200 ",,,
E02003385," 54,600 ",,,
E02003386," 51,500 ",,,
E02003387," 61,800 ",,,
E02003388," 60,100 ",,,
E02003421," 62,100 ",,,
E02003422," 58,700 ",,,
E02003423," 50,200 ",,,
E02003424," 74,900 ",,,
E02003425," 55,800 ",,,
E02003426," 65,300 ",,,
E02003427," 53,900 ",,,
E02003428," 58,000 ",,,
E02003429," 63,100 ",,,
E02003430," 54,500 ",,,
E02003431," 57,800 ",,,
E02003432," 59,600 ",,,
E02003433," 55,300 ",,,
E02003434," 49,500 ",,,
E02003435," 76,700 ",,,
E02003436," 58,100 ",,,
E02003437," 59,200 ",,,
E02003438," 62,700 ",,,
E02003439," 62,100 ",,,
E02003440," 72,600 ",,,
E02003441," 63,300 ",,,
E02003442," 71,900 ",,,
E02003443," 46,200 ",,,
E02003444," 64,800 ",,,
E02003445," 56,900 ",,,
E02003446," 65,900 ",,,
E02003447," 67,800 ",,,
E02003448," 74,300 ",,,
E02003449," 75,300 ",,,
E02003450," 70,100 ",,,
E02003451," 52,300 ",,,
E02003452," 86,100 ",,,
E02003453," 80,100 ",,,
E02003454," 69,800 ",,,
E02003455," 63,600 ",,,
E02003456," 58,000 ",,,
E02003457," 73,600 ",,,
E02003458," 61,800 ",,,
E02003652," 55,800 ",,,
E02003653," 48,500 ",,,
E02003654," 56,800 ",,,
E02003655," 57,600 ",,,
E02003656," 51,700 ",,,
E02003657," 53,200 ",,,
E02003658," 56,300 ",,,
E02003659," 59,600 ",,,
E02003660," 57,500 ",,,
E02003661," 53,400 ",,,
E02003662," 49,300 ",,,
E02003663," 48,000 ",,,
E02003664," 43,600 ",,,
E02003665," 54,800 ",,,
E02003666," 44,400 ",,,
E02003667," 59,600 ",,,
E02003668," 54,000 ",,,
E02003669," 41,200 ",,,
E02003670," 57,000 ",,,
E02003671," 50,300 ",,,
E02003672," 58,100 ",,,
E02003673," 57,700 ",,,
E02003674," 58,200 ",,,
E02003675," 56,700 ",,,
E02003676," 59,300 ",,,
E02003677," 48,800 ",,,
E02003678," 59,100 ",,,
E02003679," 48,200 ",,,
E02003680," 62,400 ",,,
E02003681," 60,700 ",,,
E02003682," 63,800 ",,,
E02003683," 63,100 ",,,
E02003685," 66,900 ",,,
E02003686," 63,200 ",,,
E02003687," 61,200 ",,,
E02006823," 58,700 ",,,
E02003688," 68,500 ",,,
E02003689," 70,100 ",,,
E02003690," 46,800 ",,,
E02003691," 59,900 ",,,
E02003692," 56,700 ",,,
E02003693," 65,300 ",,,
E02003694," 51,200 ",,,
E02003695," 54,300 ",,,
E02003696," 51,500 ",,,
E02003697," 67,100 ",,,
E02003698," 68,400 ",,,
E02003699," 53,900 ",,,
E02003701," 58,800 ",,,
E02003702," 64,400 ",,,
E02003703," 61,000 ",,,
E02003704," 67,800 ",,,
E02003705," 47,800 ",,,
E02003706," 51,100 ",,,
E02003707," 52,400 ",,,
E02003708," 39,900 ",,,
E02003709," 45,700 ",,,
E02003710," 52,500 ",,,
E02003711," 56,300 ",,,
E02003712," 46,600 ",,,
E02003713," 55,500 ",,,
E02003714," 59,600 ",,,
E02003715," 66,400 ",,,
E02003716," 55,300 ",,,
E02003717," 57,100 ",,,
E02003718," 60,100 ",,,
E02006824," 54,800 ",,,
E02004356," 37,100 ",,,
E02004357," 36,100 ",,,
E02004358," 34,200 ",,,
E02004359," 35,400 ",,,
E02004361," 46,300 ",,,
E02004362," 39,500 ",,,
E02004363," 37,500 ",,,
E02004364," 40,600 ",,,
E02004365," 30,900 ",,,
E02004366," 33,400 ",,,
E02004367," 39,400 ",,,
E02006857," 36,800 ",,,
E02006858," 42,800 ",,,
E02004368," 45,000 ",,,
E02004369," 39,700 ",,,
E02004370," 30,300 ",,,
E02004371," 36,400 ",,,
E02004372," 30,400 ",,,
E02004373," 36,900 ",,,
E02004374," 37,300 ",,,
E02004375," 34,500 ",,,
E02004376," 30,700 ",,,
E02004377," 37,800 ",,,
E02004378," 26,800 ",,,
E02004379," 53,500 ",,,
E02004380," 56,300 ",,,
E02004381," 43,600 ",,,
E02004382," 44,900 ",,,
E02004383," 53,500 ",,,
E02004384," 40,600 ",,,
E02004385," 36,700 ",,,
E02004386," 39,700 ",,,
E02004387," 39,400 ",,,
E02004388," 35,000 ",,,
E02004389," 43,900 ",,,
E02004390," 41,300 ",,,
E02004391," 36,600 ",,,
E02004392," 47,600 ",,,
E02004393," 37,400 ",,,
E02004394," 45,200 ",,,
E02004395," 34,700 ",,,
E02004396," 39,300 ",,,
E02004397," 40,500 ",,,
E02004398," 30,800 ",,,
E02004399," 33,400 ",,,
E02004400," 41,800 ",,,
E02004401," 35,500 ",,,
E02004402," 28,800 ",,,
E02004403," 50,400 ",,,
E02004404," 61,800 ",,,
E02004405," 51,600 ",,,
E02004406," 49,300 ",,,
E02004407," 54,900 ",,,
E02004408," 47,400 ",,,
E02004409," 47,800 ",,,
E02004410," 49,700 ",,,
E02004411," 44,900 ",,,
E02004412," 42,700 ",,,
E02004413," 45,600 ",,,
E02004414," 49,900 ",,,
E02004415," 48,700 ",,,
E02004416," 42,800 ",,,
E02004417," 38,000 ",,,
E02004418," 37,600 ",,,
E02004419," 33,700 ",,,
E02004420," 43,700 ",,,
E02004421," 37,100 ",,,
E02004422," 40,800 ",,,
E02004423," 39,700 ",,,
E02004675," 57,600 ",,,
E02004676," 58,900 ",,,
E02004677," 62,800 ",,,
E02004678," 56,300 ",,,
E02004679," 61,300 ",,,
E02004680," 73,400 ",,,
E02004681," 49,900 ",,,
E02004682," 62,200 ",,,
E02004683," 50,500 ",,,
E02004684," 54,200 ",,,
E02004685," 50,900 ",,,
E02004686," 53,200 ",,,
E02004687," 53,500 ",,,
E02004688," 40,500 ",,,
E02004689," 55,100 ",,,
E02004690," 58,100 ",,,
E02004691," 56,600 ",,,
E02004692," 58,000 ",,,
E02004693," 47,100 ",,,
E02004694," 56,000 ",,,
E02004695," 84,500 ",,,
E02004696," 57,500 ",,,
E02004697," 61,300 ",,,
E02004698," 43,200 ",,,
E02004699," 54,000 ",,,
E02004700," 48,100 ",,,
E02004702," 51,800 ",,,
E02004703," 62,000 ",,,
E02004704," 50,700 ",,,
E02004705," 51,400 ",,,
E02004706," 51,500 ",,,
E02004707," 57,200 ",,,
E02004708," 45,000 ",,,
E02004709," 54,400 ",,,
E02004710," 51,700 ",,,
E02006829," 57,300 ",,,
E02006838," 54,100 ",,,
E02004712," 66,500 ",,,
E02004713," 51,600 ",,,
E02004714," 53,500 ",,,
E02004715," 48,600 ",,,
E02004716," 47,900 ",,,
E02004717," 42,700 ",,,
E02004718," 47,200 ",,,
E02004719," 55,700 ",,,
E02004720," 48,500 ",,,
E02004721," 67,900 ",,,
E02004722," 42,000 ",,,
E02004723," 54,200 ",,,
E02004724," 48,300 ",,,
E02004725," 42,300 ",,,
E02004726," 49,400 ",,,
E02004727," 67,400 ",,,
E02004728," 53,400 ",,,
E02004729," 45,100 ",,,
E02004730," 58,200 ",,,
E02004731," 55,300 ",,,
E02004732," 52,800 ",,,
E02004733," 56,200 ",,,
E02004734," 52,400 ",,,
E02004735," 56,700 ",,,
E02004736," 48,500 ",,,
E02004737," 39,200 ",,,
E02004738," 43,600 ",,,
E02004739," 45,500 ",,,
E02004740," 52,500 ",,,
E02004741," 39,000 ",,,
E02004742," 37,900 ",,,
E02004743," 48,500 ",,,
E02004744," 45,000 ",,,
E02004745," 44,300 ",,,
E02004746," 49,900 ",,,
E02004747," 42,000 ",,,
E02004748," 35,900 ",,,
E02004749," 48,300 ",,,
E02004750," 47,100 ",,,
E02004751," 54,800 ",,,
E02004752," 63,400 ",,,
E02004753," 60,800 ",,,
E02004754," 56,500 ",,,
E02004755," 72,900 ",,,
E02004756," 65,500 ",,,
E02004757," 68,200 ",,,
E02004758," 60,400 ",,,
E02004759," 61,300 ",,,
E02004760," 70,300 ",,,
E02004761," 63,400 ",,,
E02004764," 42,700 ",,,
E02004765," 57,400 ",,,
E02004766," 38,300 ",,,
E02004767," 33,400 ",,,
E02004768," 43,200 ",,,
E02004769," 33,900 ",,,
E02004770," 32,900 ",,,
E02004771," 35,300 ",,,
E02004772," 43,800 ",,,
E02004774," 48,100 ",,,
E02004775," 49,100 ",,,
E02004776," 45,000 ",,,
E02004777," 37,300 ",,,
E02004778," 36,100 ",,,
E02006822," 47,700 ",,,
E02006830," 38,300 ",,,
E02006831," 46,400 ",,,
E02004779," 46,500 ",,,
E02004780," 42,300 ",,,
E02004781," 54,100 ",,,
E02004782," 40,500 ",,,
E02004783," 52,200 ",,,
E02004784," 48,300 ",,,
E02004785," 47,500 ",,,
E02004786," 53,400 ",,,
E02004787," 47,600 ",,,
E02004788," 47,900 ",,,
E02004789," 44,700 ",,,
E02004790," 38,900 ",,,
E02004791," 40,400 ",,,
E02004792," 44,200 ",,,
E02004793," 52,100 ",,,
E02004794," 49,600 ",,,
E02004795," 43,900 ",,,
E02004796," 44,300 ",,,
E02004797," 40,600 ",,,
E02004798," 36,900 ",,,
E02004799," 34,000 ",,,
E02004800," 40,200 ",,,
E02004801," 46,200 ",,,
E02004802," 47,400 ",,,
E02004803," 45,100 ",,,
E02004804," 58,400 ",,,
E02004805," 66,100 ",,,
E02004806," 64,100 ",,,
E02004807," 53,600 ",,,
E02004808," 54,100 ",,,
E02004809," 52,200 ",,,
E02004810," 54,000 ",,,
E02004811," 46,600 ",,,
E02004812," 60,300 ",,,
E02004813," 41,000 ",,,
E02004814," 55,600 ",,,
E02004815," 45,600 ",,,
E02004816," 47,200 ",,,
E02004817," 45,600 ",,,
E02004818," 55,300 ",,,
E02004819," 48,300 ",,,
E02004820," 59,100 ",,,
E02004821," 61,900 ",,,
E02004822," 54,600 ",,,
E02004823," 54,700 ",,,
E02004824," 42,400 ",,,
E02004825," 51,900 ",,,
E02004826," 55,000 ",,,
E02004827," 76,400 ",,,
E02004828," 58,000 ",,,
E02004829," 66,800 ",,,
E02004830," 61,700 ",,,
E02004831," 63,200 ",,,
E02004832," 51,900 ",,,
E02004833," 57,500 ",,,
E02004834," 40,000 ",,,
E02004835," 53,100 ",,,
E02004836," 40,700 ",,,
E02004837," 68,400 ",,,
E02004838," 57,500 ",,,
E02004839," 59,600 ",,,
E02004840," 50,000 ",,,
E02004841," 58,000 ",,,
E02004842," 53,100 ",,,
E02004996," 50,200 ",,,
E02004997," 46,900 ",,,
E02004998," 51,500 ",,,
E02004999," 48,200 ",,,
E02005000," 42,200 ",,,
E02005001," 48,200 ",,,
E02005002," 41,800 ",,,
E02005003," 42,900 ",,,
E02005004," 49,800 ",,,
E02005005," 53,300 ",,,
E02005006," 46,300 ",,,
E02005007," 46,800 ",,,
E02005008," 41,900 ",,,
E02005009," 45,600 ",,,
E02005010," 33,800 ",,,
E02005011," 39,100 ",,,
E02005012," 38,600 ",,,
